tile_index,jis_code,unicode,character,file_offset
2129,0x465E,U+66C7,曇,0x3E304
2130,0x465F,U+920D,鈍,0x3E344
2131,0x4660,U+5948,奈,0x3E384
2132,0x4661,U+90A3,那,0x3E3C4
2133,0x4662,U+5185,内,0x3E404
2134,0x4663,U+4E4D,乍,0x3E444
2135,0x4664,U+51EA,凪,0x3E484
2136,0x4665,U+8599,薙,0x3E4C4
2137,0x4666,U+8B0E,謎,0x3E504
2138,0x4667,U+7058,灘,0x3E544
2139,0x4668,U+637A,捺,0x3E584
2140,0x4669,U+934B,鍋,0x3E5C4
2141,0x466A,U+6962,楢,0x3E604
2142,0x466B,U+99B4,馴,0x3E644
2143,0x466C,U+7E04,縄,0x3E684
2144,0x466D,U+7577,畷,0x3E6C4
2145,0x466E,U+5357,南,0x3E704
2146,0x466F,U+6960,楠,0x3E744
2147,0x4670,U+8EDF,軟,0x3E784
2148,0x4671,U+96E3,難,0x3E7C4
2149,0x4672,U+6C5D,汝,0x3E804
2150,0x4673,U+4E8C,二,0x3E844
2151,0x4674,U+5C3C,尼,0x3E884
2152,0x4675,U+5F10,弐,0x3E8C4
2153,0x4676,U+8FE9,迩,0x3E904
2154,0x4677,U+5302,匂,0x3E944
2155,0x4678,U+8CD1,賑,0x3E984
2156,0x4679,U+8089,肉,0x3E9C4
2157,0x467A,U+8679,虹,0x3EA04
2158,0x467B,U+5EFF,廿,0x3EA44
2159,0x467C,U+65E5,日,0x3EA84
2160,0x467D,U+4E73,乳,0x3EAC4
2161,0x467E,U+5165,入,0x3EB04
2162,0x4721,U+5982,如,0x3EB44
2163,0x4722,U+5C3F,尿,0x3EB84
2164,0x4723,U+97EE,韮,0x3EBC4
2165,0x4724,U+4EFB,任,0x3EC04
2166,0x4725,U+598A,妊,0x3EC44
2167,0x4726,U+5FCD,忍,0x3EC84
2168,0x4727,U+8A8D,認,0x3ECC4
2169,0x4728,U+6FE1,濡,0x3ED04
2170,0x4729,U+79B0,禰,0x3ED44
2171,0x472A,U+7962,祢,0x3ED84
2172,0x472B,U+5BE7,寧,0x3EDC4
2173,0x472C,U+8471,葱,0x3EE04
2174,0x472D,U+732B,猫,0x3EE44
2175,0x472E,U+71B1,熱,0x3EE84
2176,0x472F,U+5E74,年,0x3EEC4
2177,0x4730,U+5FF5,念,0x3EF04
2178,0x4731,U+637B,捻,0x3EF44
2179,0x4732,U+649A,撚,0x3EF84
2180,0x4733,U+71C3,燃,0x3EFC4
2181,0x4734,U+7C98,粘,0x3F004
2182,0x4735,U+4E43,乃,0x3F044
2183,0x4736,U+5EFC,廼,0x3F084
2184,0x4737,U+4E4B,之,0x3F0C4
2185,0x4738,U+57DC,埜,0x3F104
2186,0x4739,U+56A2,嚢,0x3F144
2187,0x473A,U+60A9,悩,0x3F184
2188,0x473B,U+6FC3,濃,0x3F1C4
2189,0x473C,U+7D0D,納,0x3F204
2190,0x473D,U+80FD,能,0x3F244
2191,0x473E,U+8133,脳,0x3F284
2192,0x473F,U+81BF,膿,0x3F2C4
2193,0x4740,U+8FB2,農,0x3F304
2194,0x4741,U+8997,覗,0x3F344
2195,0x4742,U+86A4,蚤,0x3F384
2196,0x4743,U+5DF4,巴,0x3F3C4
2197,0x4744,U+628A,把,0x3F404
2198,0x4745,U+64AD,播,0x3F444
2199,0x4746,U+8987,覇,0x3F484
2200,0x4747,U+6777,杷,0x3F4C4
2201,0x4748,U+6CE2,波,0x3F504
2202,0x4749,U+6D3E,派,0x3F544
2203,0x474A,U+7436,琶,0x3F584
2204,0x474B,U+7834,破,0x3F5C4
2205,0x474C,U+5A46,婆,0x3F604
2206,0x474D,U+7F75,罵,0x3F644
2207,0x474E,U+82AD,芭,0x3F684
2208,0x474F,U+99AC,馬,0x3F6C4
2209,0x4750,U+4FF3,俳,0x3F704
2210,0x4751,U+5EC3,廃,0x3F744
2211,0x4752,U+62DD,拝,0x3F784
2212,0x4753,U+6392,排,0x3F7C4
2213,0x4754,U+6557,敗,0x3F804
2214,0x4755,U+676F,杯,0x3F844
2215,0x4756,U+76C3,盃,0x3F884
2216,0x4757,U+724C,牌,0x3F8C4
2217,0x4758,U+80CC,背,0x3F904
2218,0x4759,U+80BA,肺,0x3F944
2219,0x475A,U+8F29,輩,0x3F984
2220,0x475B,U+914D,配,0x3F9C4
2221,0x475C,U+500D,倍,0x3FA04
2222,0x475D,U+57F9,培,0x3FA44
2223,0x475E,U+5A92,媒,0x3FA84
2224,0x475F,U+6885,梅,0x3FAC4
2225,0x4760,U+6973,楳,0x3FB04
2226,0x4761,U+7164,煤,0x3FB44
2227,0x4762,U+72FD,狽,0x3FB84
2228,0x4763,U+8CB7,買,0x3FBC4
2229,0x4764,U+58F2,売,0x3FC04
2230,0x4765,U+8CE0,賠,0x3FC44
2231,0x4766,U+966A,陪,0x3FC84
2232,0x4767,U+9019,這,0x3FCC4
2233,0x4768,U+877F,蝿,0x3FD04
2234,0x4769,U+79E4,秤,0x3FD44
2235,0x476A,U+77E7,矧,0x3FD84
2236,0x476B,U+8429,萩,0x3FDC4
2237,0x476C,U+4F2F,伯,0x3FE04
2238,0x476D,U+5265,剥,0x3FE44
2239,0x476E,U+535A,博,0x3FE84
2240,0x476F,U+62CD,拍,0x3FEC4
2241,0x4770,U+67CF,柏,0x3FF04
2242,0x4771,U+6CCA,泊,0x3FF44
2243,0x4772,U+767D,白,0x3FF84
2244,0x4773,U+7B94,箔,0x3FFC4
2245,0x4774,U+7C95,粕,0x40004
2246,0x4775,U+8236,舶,0x40044
2247,0x4776,U+8584,薄,0x40084
2248,0x4777,U+8FEB,迫,0x400C4
2249,0x4778,U+66DD,曝,0x40104
2250,0x4779,U+6F20,漠,0x40144
2251,0x477A,U+7206,爆,0x40184
2252,0x477B,U+7E1B,縛,0x401C4
2253,0x477C,U+83AB,莫,0x40204
2254,0x477D,U+99C1,駁,0x40244
2255,0x477E,U+9EA6,麦,0x40284
2256,0x4821,U+51FD,函,0x402C4
2257,0x4822,U+7BB1,箱,0x40304
2258,0x4823,U+7872,硲,0x40344
2259,0x4824,U+7BB8,箸,0x40384
2260,0x4825,U+8087,肇,0x403C4
2261,0x4826,U+7B48,筈,0x40404
2262,0x4827,U+6AE8,櫨,0x40444
2263,0x4828,U+5E61,幡,0x40484
2264,0x4829,U+808C,肌,0x404C4
2265,0x482A,U+7551,畑,0x40504
2266,0x482B,U+7560,畠,0x40544
2267,0x482C,U+516B,八,0x40584
2268,0x482D,U+9262,鉢,0x405C4
2269,0x482E,U+6E8C,溌,0x40604
2270,0x482F,U+767A,発,0x40644
2271,0x4830,U+9197,醗,0x40684
2272,0x4831,U+9AEA,髪,0x406C4
2273,0x4832,U+4F10,伐,0x40704
2274,0x4833,U+7F70,罰,0x40744
2275,0x4834,U+629C,抜,0x40784
2276,0x4835,U+7B4F,筏,0x407C4
2277,0x4836,U+95A5,閥,0x40804
2278,0x4837,U+9CE9,鳩,0x40844
2279,0x4838,U+567A,噺,0x40884
2280,0x4839,U+5859,塙,0x408C4
2281,0x483A,U+86E4,蛤,0x40904
2282,0x483B,U+96BC,隼,0x40944
2283,0x483C,U+4F34,伴,0x40984
2284,0x483D,U+5224,判,0x409C4
2285,0x483E,U+534A,半,0x40A04
2286,0x483F,U+53CD,反,0x40A44
2287,0x4840,U+53DB,叛,0x40A84
2288,0x4841,U+5E06,帆,0x40AC4
2289,0x4842,U+642C,搬,0x40B04
2290,0x4843,U+6591,斑,0x40B44
2291,0x4844,U+677F,板,0x40B84
2292,0x4845,U+6C3E,氾,0x40BC4
2293,0x4846,U+6C4E,汎,0x40C04
2294,0x4847,U+7248,版,0x40C44
2295,0x4848,U+72AF,犯,0x40C84
2296,0x4849,U+73ED,班,0x40CC4
2297,0x484A,U+7554,畔,0x40D04
2298,0x484B,U+7E41,繁,0x40D44
2299,0x484C,U+822C,般,0x40D84
2300,0x484D,U+85E9,藩,0x40DC4
2301,0x484E,U+8CA9,販,0x40E04
2302,0x484F,U+7BC4,範,0x40E44
2303,0x4850,U+91C6,釆,0x40E84
2304,0x4851,U+7169,煩,0x40EC4
2305,0x4852,U+9812,頒,0x40F04
2306,0x4853,U+98EF,飯,0x40F44
2307,0x4854,U+633D,挽,0x40F84
2308,0x4855,U+6669,晩,0x40FC4
2309,0x4856,U+756A,番,0x41004
2310,0x4857,U+76E4,盤,0x41044
2311,0x4858,U+78D0,磐,0x41084
2312,0x4859,U+8543,蕃,0x410C4
2313,0x485A,U+86EE,蛮,0x41104
2314,0x485B,U+532A,匪,0x41144
2315,0x485C,U+5351,卑,0x41184
2316,0x485D,U+5426,否,0x411C4
2317,0x485E,U+5983,妃,0x41204
2318,0x485F,U+5E87,庇,0x41244
2319,0x4860,U+5F7C,彼,0x41284
2320,0x4861,U+60B2,悲,0x412C4
2321,0x4862,U+6249,扉,0x41304
2322,0x4863,U+6279,批,0x41344
2323,0x4864,U+62AB,披,0x41384
2324,0x4865,U+6590,斐,0x413C4
2325,0x4866,U+6BD4,比,0x41404
2326,0x4867,U+6CCC,泌,0x41444
2327,0x4868,U+75B2,疲,0x41484
2328,0x4869,U+76AE,皮,0x414C4
2329,0x486A,U+7891,碑,0x41504
2330,0x486B,U+79D8,秘,0x41544
2331,0x486C,U+7DCB,緋,0x41584
2332,0x486D,U+7F77,罷,0x415C4
2333,0x486E,U+80A5,肥,0x41604
2334,0x486F,U+88AB,被,0x41644
2335,0x4870,U+8AB9,誹,0x41684
2336,0x4871,U+8CBB,費,0x416C4
2337,0x4872,U+907F,避,0x41704
2338,0x4873,U+975E,非,0x41744
2339,0x4874,U+98DB,飛,0x41784
2340,0x4875,U+6A0B,樋,0x417C4
2341,0x4876,U+7C38,簸,0x41804
2342,0x4877,U+5099,備,0x41844
2343,0x4878,U+5C3E,尾,0x41884
2344,0x4879,U+5FAE,微,0x418C4
2345,0x487A,U+6787,枇,0x41904
2346,0x487B,U+6BD8,毘,0x41944
2347,0x487C,U+7435,琵,0x41984
2348,0x487D,U+7709,眉,0x419C4
2349,0x487E,U+7F8E,美,0x41A04
2350,0x4921,U+9F3B,鼻,0x41A44
2351,0x4922,U+67CA,柊,0x41A84
2352,0x4923,U+7A17,稗,0x41AC4
2353,0x4924,U+5339,匹,0x41B04
2354,0x4925,U+758B,疋,0x41B44
2355,0x4926,U+9AED,髭,0x41B84
2356,0x4927,U+5F66,彦,0x41BC4
2357,0x4928,U+819D,膝,0x41C04
2358,0x4929,U+83F1,菱,0x41C44
2359,0x492A,U+8098,肘,0x41C84
2360,0x492B,U+5F3C,弼,0x41CC4
2361,0x492C,U+5FC5,必,0x41D04
2362,0x492D,U+7562,畢,0x41D44
2363,0x492E,U+7B46,筆,0x41D84
2364,0x492F,U+903C,逼,0x41DC4
2365,0x4930,U+6867,桧,0x41E04
2366,0x4931,U+59EB,姫,0x41E44
2367,0x4932,U+5A9B,媛,0x41E84
2368,0x4933,U+7D10,紐,0x41EC4
2369,0x4934,U+767E,百,0x41F04
2370,0x4935,U+8B2C,謬,0x41F44
2371,0x4936,U+4FF5,俵,0x41F84
2372,0x4937,U+5F6A,彪,0x41FC4
2373,0x4938,U+6A19,標,0x42004
2374,0x4939,U+6C37,氷,0x42044
2375,0x493A,U+6F02,漂,0x42084
2376,0x493B,U+74E2,瓢,0x420C4
2377,0x493C,U+7968,票,0x42104
2378,0x493D,U+8868,表,0x42144
2379,0x493E,U+8A55,評,0x42184
2380,0x493F,U+8C79,豹,0x421C4
2381,0x4940,U+5EDF,廟,0x42204
2382,0x4941,U+63CF,描,0x42244
2383,0x4942,U+75C5,病,0x42284
2384,0x4943,U+79D2,秒,0x422C4
2385,0x4944,U+82D7,苗,0x42304
2386,0x4945,U+9328,錨,0x42344
2387,0x4946,U+92F2,鋲,0x42384
2388,0x4947,U+849C,蒜,0x423C4
2389,0x4948,U+86ED,蛭,0x42404
2390,0x4949,U+9C2D,鰭,0x42444
2391,0x494A,U+54C1,品,0x42484
2392,0x494B,U+5F6C,彬,0x424C4
2393,0x494C,U+658C,斌,0x42504
2394,0x494D,U+6D5C,浜,0x42544
2395,0x494E,U+7015,瀕,0x42584
2396,0x494F,U+8CA7,貧,0x425C4
2397,0x4950,U+8CD3,賓,0x42604
2398,0x4951,U+983B,頻,0x42644
2399,0x4952,U+654F,敏,0x42684
2400,0x4953,U+74F6,瓶,0x426C4
2401,0x4954,U+4E0D,不,0x42704
2402,0x4955,U+4ED8,付,0x42744
2403,0x4956,U+57E0,埠,0x42784
2404,0x4957,U+592B,夫,0x427C4
2405,0x4958,U+5A66,婦,0x42804
2406,0x4959,U+5BCC,富,0x42844
2407,0x495A,U+51A8,冨,0x42884
2408,0x495B,U+5E03,布,0x428C4
2409,0x495C,U+5E9C,府,0x42904
2410,0x495D,U+6016,怖,0x42944
2411,0x495E,U+6276,扶,0x42984
2412,0x495F,U+6577,敷,0x429C4
2413,0x4960,U+65A7,斧,0x42A04
2414,0x4961,U+666E,普,0x42A44
2415,0x4962,U+6D6E,浮,0x42A84
2416,0x4963,U+7236,父,0x42AC4
2417,0x4964,U+7B26,符,0x42B04
2418,0x4965,U+8150,腐,0x42B44
2419,0x4966,U+819A,膚,0x42B84
2420,0x4967,U+8299,芙,0x42BC4
2421,0x4968,U+8B5C,譜,0x42C04
2422,0x4969,U+8CA0,負,0x42C44
2423,0x496A,U+8CE6,賦,0x42C84
2424,0x496B,U+8D74,赴,0x42CC4
2425,0x496C,U+961C,阜,0x42D04
2426,0x496D,U+9644,附,0x42D44
2427,0x496E,U+4FAE,侮,0x42D84
2428,0x496F,U+64AB,撫,0x42DC4
2429,0x4970,U+6B66,武,0x42E04
2430,0x4971,U+821E,舞,0x42E44
2431,0x4972,U+8461,葡,0x42E84
2432,0x4973,U+856A,蕪,0x42EC4
2433,0x4974,U+90E8,部,0x42F04
2434,0x4975,U+5C01,封,0x42F44
2435,0x4976,U+6953,楓,0x42F84
2436,0x4977,U+98A8,風,0x42FC4
2437,0x4978,U+847A,葺,0x43004
2438,0x4979,U+8557,蕗,0x43044
2439,0x497A,U+4F0F,伏,0x43084
2440,0x497B,U+526F,副,0x430C4
2441,0x497C,U+5FA9,復,0x43104
2442,0x497D,U+5E45,幅,0x43144
2443,0x497E,U+670D,服,0x43184
2444,0x4A21,U+798F,福,0x431C4
2445,0x4A22,U+8179,腹,0x43204
2446,0x4A23,U+8907,複,0x43244
2447,0x4A24,U+8986,覆,0x43284
2448,0x4A25,U+6DF5,淵,0x432C4
2449,0x4A26,U+5F17,弗,0x43304
2450,0x4A27,U+6255,払,0x43344
2451,0x4A28,U+6CB8,沸,0x43384
2452,0x4A29,U+4ECF,仏,0x433C4
2453,0x4A2A,U+7269,物,0x43404
2454,0x4A2B,U+9B92,鮒,0x43444
2455,0x4A2C,U+5206,分,0x43484
2456,0x4A2D,U+543B,吻,0x434C4
2457,0x4A2E,U+5674,噴,0x43504
2458,0x4A2F,U+58B3,墳,0x43544
2459,0x4A30,U+61A4,憤,0x43584
2460,0x4A31,U+626E,扮,0x435C4
2461,0x4A32,U+711A,焚,0x43604
2462,0x4A33,U+596E,奮,0x43644
2463,0x4A34,U+7C89,粉,0x43684
2464,0x4A35,U+7CDE,糞,0x436C4
2465,0x4A36,U+7D1B,紛,0x43704
2466,0x4A37,U+96F0,雰,0x43744
2467,0x4A38,U+6587,文,0x43784
2468,0x4A39,U+805E,聞,0x437C4
2469,0x4A3A,U+4E19,丙,0x43804
2470,0x4A3B,U+4F75,併,0x43844
2471,0x4A3C,U+5175,兵,0x43884
2472,0x4A3D,U+5840,塀,0x438C4
2473,0x4A3E,U+5E63,幣,0x43904
2474,0x4A3F,U+5E73,平,0x43944
2475,0x4A40,U+5F0A,弊,0x43984
2476,0x4A41,U+67C4,柄,0x439C4
2477,0x4A42,U+4E26,並,0x43A04
2478,0x4A43,U+853D,蔽,0x43A44
2479,0x4A44,U+9589,閉,0x43A84
2480,0x4A45,U+965B,陛,0x43AC4
2481,0x4A46,U+7C73,米,0x43B04
2482,0x4A47,U+9801,頁,0x43B44
2483,0x4A48,U+50FB,僻,0x43B84
2484,0x4A49,U+58C1,壁,0x43BC4
2485,0x4A4A,U+7656,癖,0x43C04
2486,0x4A4B,U+78A7,碧,0x43C44
2487,0x4A4C,U+5225,別,0x43C84
2488,0x4A4D,U+77A5,瞥,0x43CC4
2489,0x4A4E,U+8511,蔑,0x43D04
2490,0x4A4F,U+7B86,箆,0x43D44
2491,0x4A50,U+504F,偏,0x43D84
2492,0x4A51,U+5909,変,0x43DC4
2493,0x4A52,U+7247,片,0x43E04
2494,0x4A53,U+7BC7,篇,0x43E44
2495,0x4A54,U+7DE8,編,0x43E84
2496,0x4A55,U+8FBA,辺,0x43EC4
2497,0x4A56,U+8FD4,返,0x43F04
2498,0x4A57,U+904D,遍,0x43F44
2499,0x4A58,U+4FBF,便,0x43F84
2500,0x4A59,U+52C9,勉,0x43FC4
2501,0x4A5A,U+5A29,娩,0x44004
2502,0x4A5B,U+5F01,弁,0x44044
2503,0x4A5C,U+97AD,鞭,0x44084
2504,0x4A5D,U+4FDD,保,0x440C4
2505,0x4A5E,U+8217,舗,0x44104
2506,0x4A5F,U+92EA,鋪,0x44144
2507,0x4A60,U+5703,圃,0x44184
2508,0x4A61,U+6355,捕,0x441C4
2509,0x4A62,U+6B69,歩,0x44204
2510,0x4A63,U+752B,甫,0x44244
2511,0x4A64,U+88DC,補,0x44284
2512,0x4A65,U+8F14,輔,0x442C4
2513,0x4A66,U+7A42,穂,0x44304
2514,0x4A67,U+52DF,募,0x44344
2515,0x4A68,U+5893,墓,0x44384
2516,0x4A69,U+6155,慕,0x443C4
2517,0x4A6A,U+620A,戊,0x44404
2518,0x4A6B,U+66AE,暮,0x44444
2519,0x4A6C,U+6BCD,母,0x44484
2520,0x4A6D,U+7C3F,簿,0x444C4
2521,0x4A6E,U+83E9,菩,0x44504
2522,0x4A6F,U+5023,倣,0x44544
2523,0x4A70,U+4FF8,俸,0x44584
2524,0x4A71,U+5305,包,0x445C4
2525,0x4A72,U+5446,呆,0x44604
2526,0x4A73,U+5831,報,0x44644
2527,0x4A74,U+5949,奉,0x44684
2528,0x4A75,U+5B9D,宝,0x446C4
2529,0x4A76,U+5CF0,峰,0x44704
2530,0x4A77,U+5CEF,峯,0x44744
2531,0x4A78,U+5D29,崩,0x44784
2532,0x4A79,U+5E96,庖,0x447C4
2533,0x4A7A,U+62B1,抱,0x44804
2534,0x4A7B,U+6367,捧,0x44844
2535,0x4A7C,U+653E,放,0x44884
2536,0x4A7D,U+65B9,方,0x448C4
2537,0x4A7E,U+670B,朋,0x44904
2538,0x4B21,U+6CD5,法,0x44944
2539,0x4B22,U+6CE1,泡,0x44984
2540,0x4B23,U+70F9,烹,0x449C4
2541,0x4B24,U+7832,砲,0x44A04
2542,0x4B25,U+7E2B,縫,0x44A44
2543,0x4B26,U+80DE,胞,0x44A84
2544,0x4B27,U+82B3,芳,0x44AC4
2545,0x4B28,U+840C,萌,0x44B04
2546,0x4B29,U+84EC,蓬,0x44B44
2547,0x4B2A,U+8702,蜂,0x44B84
2548,0x4B2B,U+8912,褒,0x44BC4
2549,0x4B2C,U+8A2A,訪,0x44C04
2550,0x4B2D,U+8C4A,豊,0x44C44
2551,0x4B2E,U+90A6,邦,0x44C84
2552,0x4B2F,U+92D2,鋒,0x44CC4
2553,0x4B30,U+98FD,飽,0x44D04
2554,0x4B31,U+9CF3,鳳,0x44D44
2555,0x4B32,U+9D6C,鵬,0x44D84
2556,0x4B33,U+4E4F,乏,0x44DC4
2557,0x4B34,U+4EA1,亡,0x44E04
2558,0x4B35,U+508D,傍,0x44E44
2559,0x4B36,U+5256,剖,0x44E84
2560,0x4B37,U+574A,坊,0x44EC4
2561,0x4B38,U+59A8,妨,0x44F04
2562,0x4B39,U+5E3D,帽,0x44F44
2563,0x4B3A,U+5FD8,忘,0x44F84
2564,0x4B3B,U+5FD9,忙,0x44FC4
2565,0x4B3C,U+623F,房,0x45004
2566,0x4B3D,U+66B4,暴,0x45044
2567,0x4B3E,U+671B,望,0x45084
2568,0x4B3F,U+67D0,某,0x450C4
2569,0x4B40,U+68D2,棒,0x45104
2570,0x4B41,U+5192,冒,0x45144
2571,0x4B42,U+7D21,紡,0x45184
2572,0x4B43,U+80AA,肪,0x451C4
2573,0x4B44,U+81A8,膨,0x45204
2574,0x4B45,U+8B00,謀,0x45244
2575,0x4B46,U+8C8C,貌,0x45284
2576,0x4B47,U+8CBF,貿,0x452C4
2577,0x4B48,U+927E,鉾,0x45304
2578,0x4B49,U+9632,防,0x45344
2579,0x4B4A,U+5420,吠,0x45384
2580,0x4B4B,U+982C,頬,0x453C4
2581,0x4B4C,U+5317,北,0x45404
2582,0x4B4D,U+50D5,僕,0x45444
2583,0x4B4E,U+535C,卜,0x45484
2584,0x4B4F,U+58A8,墨,0x454C4
2585,0x4B50,U+64B2,撲,0x45504
2586,0x4B51,U+6734,朴,0x45544
2587,0x4B52,U+7267,牧,0x45584
2588,0x4B53,U+7766,睦,0x455C4
2589,0x4B54,U+7A46,穆,0x45604
2590,0x4B55,U+91E6,釦,0x45644
2591,0x4B56,U+52C3,勃,0x45684
2592,0x4B57,U+6CA1,没,0x456C4
2593,0x4B58,U+6B86,殆,0x45704
2594,0x4B59,U+5800,堀,0x45744
2595,0x4B5A,U+5E4C,幌,0x45784
2596,0x4B5B,U+5954,奔,0x457C4
2597,0x4B5C,U+672C,本,0x45804
2598,0x4B5D,U+7FFB,翻,0x45844
2599,0x4B5E,U+51E1,凡,0x45884
2600,0x4B5F,U+76C6,盆,0x458C4
2601,0x4B60,U+6469,摩,0x45904
2602,0x4B61,U+78E8,磨,0x45944
2603,0x4B62,U+9B54,魔,0x45984
2604,0x4B63,U+9EBB,麻,0x459C4
2605,0x4B64,U+57CB,埋,0x45A04
2606,0x4B65,U+59B9,妹,0x45A44
2607,0x4B66,U+6627,昧,0x45A84
2608,0x4B67,U+679A,枚,0x45AC4
2609,0x4B68,U+6BCE,毎,0x45B04
2610,0x4B69,U+54E9,哩,0x45B44
2611,0x4B6A,U+69D9,槙,0x45B84
2612,0x4B6B,U+5E55,幕,0x45BC4
2613,0x4B6C,U+819C,膜,0x45C04
2614,0x4B6D,U+6795,枕,0x45C44
2615,0x4B6E,U+9BAA,鮪,0x45C84
2616,0x4B6F,U+67FE,柾,0x45CC4
2617,0x4B70,U+9C52,鱒,0x45D04
2618,0x4B71,U+685D,桝,0x45D44
2619,0x4B72,U+4EA6,亦,0x45D84
2620,0x4B73,U+4FE3,俣,0x45DC4
2621,0x4B74,U+53C8,又,0x45E04
2622,0x4B75,U+62B9,抹,0x45E44
2623,0x4B76,U+672B,末,0x45E84
2624,0x4B77,U+6CAB,沫,0x45EC4
2625,0x4B78,U+8FC4,迄,0x45F04
2626,0x4B79,U+4FAD,侭,0x45F44
2627,0x4B7A,U+7E6D,繭,0x45F84
2628,0x4B7B,U+9EBF,麿,0x45FC4
2629,0x4B7C,U+4E07,万,0x46004
2630,0x4B7D,U+6162,慢,0x46044
2631,0x4B7E,U+6E80,満,0x46084
2632,0x4C21,U+6F2B,漫,0x460C4
2633,0x4C22,U+8513,蔓,0x46104
2634,0x4C23,U+5473,味,0x46144
2635,0x4C24,U+672A,未,0x46184
2636,0x4C25,U+9B45,魅,0x461C4
2637,0x4C26,U+5DF3,巳,0x46204
2638,0x4C27,U+7B95,箕,0x46244
2639,0x4C28,U+5CAC,岬,0x46284
2640,0x4C29,U+5BC6,密,0x462C4
2641,0x4C2A,U+871C,蜜,0x46304
2642,0x4C2B,U+6E4A,湊,0x46344
2643,0x4C2C,U+84D1,蓑,0x46384
2644,0x4C2D,U+7A14,稔,0x463C4
2645,0x4C2E,U+8108,脈,0x46404
2646,0x4C2F,U+5999,妙,0x46444
2647,0x4C30,U+7C8D,粍,0x46484
2648,0x4C31,U+6C11,民,0x464C4
2649,0x4C32,U+7720,眠,0x46504
2650,0x4C33,U+52D9,務,0x46544
2651,0x4C34,U+5922,夢,0x46584
2652,0x4C35,U+7121,無,0x465C4
2653,0x4C36,U+725F,牟,0x46604
2654,0x4C37,U+77DB,矛,0x46644
2655,0x4C38,U+9727,霧,0x46684
2656,0x4C39,U+9D61,鵡,0x466C4
2657,0x4C3A,U+690B,椋,0x46704
2658,0x4C3B,U+5A7F,婿,0x46744
2659,0x4C3C,U+5A18,娘,0x46784
2660,0x4C3D,U+51A5,冥,0x467C4
2661,0x4C3E,U+540D,名,0x46804
2662,0x4C3F,U+547D,命,0x46844
2663,0x4C40,U+660E,明,0x46884
2664,0x4C41,U+76DF,盟,0x468C4
2665,0x4C42,U+8FF7,迷,0x46904
2666,0x4C43,U+9298,銘,0x46944
2667,0x4C44,U+9CF4,鳴,0x46984
2668,0x4C45,U+59EA,姪,0x469C4
2669,0x4C46,U+725D,牝,0x46A04
2670,0x4C47,U+6EC5,滅,0x46A44
2671,0x4C48,U+514D,免,0x46A84
2672,0x4C49,U+68C9,棉,0x46AC4
2673,0x4C4A,U+7DBF,綿,0x46B04
2674,0x4C4B,U+7DEC,緬,0x46B44
2675,0x4C4C,U+9762,面,0x46B84
2676,0x4C4D,U+9EBA,麺,0x46BC4
2677,0x4C4E,U+6478,摸,0x46C04
2678,0x4C4F,U+6A21,模,0x46C44
2679,0x4C50,U+8302,茂,0x46C84
2680,0x4C51,U+5984,妄,0x46CC4
2681,0x4C52,U+5B5F,孟,0x46D04
2682,0x4C53,U+6BDB,毛,0x46D44
2683,0x4C54,U+731B,猛,0x46D84
2684,0x4C55,U+76F2,盲,0x46DC4
2685,0x4C56,U+7DB2,網,0x46E04
2686,0x4C57,U+8017,耗,0x46E44
2687,0x4C58,U+8499,蒙,0x46E84
2688,0x4C59,U+5132,儲,0x46EC4
2689,0x4C5A,U+6728,木,0x46F04
2690,0x4C5B,U+9ED9,黙,0x46F44
2691,0x4C5C,U+76EE,目,0x46F84
2692,0x4C5D,U+6762,杢,0x46FC4
2693,0x4C5E,U+52FF,勿,0x47004
2694,0x4C5F,U+9905,餅,0x47044
2695,0x4C60,U+5C24,尤,0x47084
2696,0x4C61,U+623B,戻,0x470C4
2697,0x4C62,U+7C7E,籾,0x47104
2698,0x4C63,U+8CB0,貰,0x47144
2699,0x4C64,U+554F,問,0x47184
2700,0x4C65,U+60B6,悶,0x471C4
2701,0x4C66,U+7D0B,紋,0x47204
2702,0x4C67,U+9580,門,0x47244
2703,0x4C68,U+5301,匁,0x47284
2704,0x4C69,U+4E5F,也,0x472C4
2705,0x4C6A,U+51B6,冶,0x47304
2706,0x4C6B,U+591C,夜,0x47344
2707,0x4C6C,U+723A,爺,0x47384
2708,0x4C6D,U+8036,耶,0x473C4
2709,0x4C6E,U+91CE,野,0x47404
2710,0x4C6F,U+5F25,弥,0x47444
2711,0x4C70,U+77E2,矢,0x47484
2712,0x4C71,U+5384,厄,0x474C4
2713,0x4C72,U+5F79,役,0x47504
2714,0x4C73,U+7D04,約,0x47544
2715,0x4C74,U+85AC,薬,0x47584
2716,0x4C75,U+8A33,訳,0x475C4
2717,0x4C76,U+8E8D,躍,0x47604
2718,0x4C77,U+9756,靖,0x47644
2719,0x4C78,U+67F3,柳,0x47684
2720,0x4C79,U+85AE,薮,0x476C4
2721,0x4C7A,U+9453,鑓,0x47704
2722,0x4C7B,U+6109,愉,0x47744
2723,0x4C7C,U+6108,愈,0x47784
2724,0x4C7D,U+6CB9,油,0x477C4
2725,0x4C7E,U+7652,癒,0x47804
2726,0x4D21,U+8AED,諭,0x47844
2727,0x4D22,U+8F38,輸,0x47884
2728,0x4D23,U+552F,唯,0x478C4
2729,0x4D24,U+4F51,佑,0x47904
2730,0x4D25,U+512A,優,0x47944
2731,0x4D26,U+52C7,勇,0x47984
